Date,Open,High,Low,Close,Volume,Symbol
2025-05-23,35431.25,35707.3984375,35318.8984375,35637.8984375,7007000,NIFTY ENERGY
2025-05-26,35873.3984375,36127.6484375,35853.0,35882.6015625,5469800,NIFTY ENERGY
2025-05-27,35906.69921875,36013.6015625,35634.0,35880.8984375,4787500,NIFTY ENERGY
2025-05-28,35941.44921875,36094.1015625,35855.55078125,35888.55078125,4276800,NIFTY ENERGY
2025-05-29,36020.44921875,36082.3515625,35858.0,35988.69921875,4617400,NIFTY ENERGY
2025-05-30,36236.80078125,36421.3515625,35821.0,35879.05078125,14721300,NIFTY ENERGY
2025-06-02,35931.30078125,36040.30078125,35818.55078125,35933.80078125,8806200,NIFTY ENERGY
2025-06-03,36036.1484375,36156.25,35511.80078125,35549.6015625,5277600,NIFTY ENERGY
2025-06-04,35650.1015625,35773.3515625,35368.8515625,35734.19921875,5601700,NIFTY ENERGY
2025-06-05,35835.19921875,36068.8515625,35767.25,35824.8515625,4966500,NIFTY ENERGY
2025-06-06,35885.05078125,35962.44921875,35790.6484375,35924.05078125,4494400,NIFTY ENERGY
2025-06-09,36143.25,36371.1015625,36079.3515625,36352.80078125,6779300,NIFTY ENERGY
2025-06-10,36536.55078125,36582.6015625,36329.1015625,36515.25,10482700,NIFTY ENERGY
2025-06-11,36649.94921875,36938.8984375,36495.3984375,36624.69921875,10710400,NIFTY ENERGY
2025-06-12,36753.1484375,36771.3515625,35851.94921875,35918.3515625,6813600,NIFTY ENERGY
2025-06-13,35408.0,35819.0,35304.94921875,35740.55078125,5645700,NIFTY ENERGY
2025-06-16,35796.75,36029.19921875,35429.6484375,36010.44921875,4997800,NIFTY ENERGY
2025-06-17,36067.19921875,36107.75,35736.0,35836.0,2685400,NIFTY ENERGY
2025-06-18,35831.25,35941.94921875,35544.1484375,35667.55078125,2842700,NIFTY ENERGY
2025-06-19,35671.3984375,35848.3515625,35180.6484375,35273.8515625,3238400,NIFTY ENERGY
2025-06-20,35248.55078125,35760.3984375,35181.1015625,35600.19921875,5391700,NIFTY ENERGY
2025-06-23,35361.0,35711.0,35280.1015625,35608.94921875,2700300,NIFTY ENERGY
2025-06-24,35836.69921875,35952.80078125,35627.44921875,35727.05078125,4761200,NIFTY ENERGY
2025-06-25,35923.1484375,35974.3984375,35765.3515625,35820.55078125,3418600,NIFTY ENERGY
2025-06-26,35885.6015625,36208.8984375,35873.6015625,36179.1015625,3384600,NIFTY ENERGY
2025-06-27,36300.69921875,36707.6484375,36289.6015625,36542.6015625,5545800,NIFTY ENERGY
2025-06-30,36672.1484375,36743.55078125,36415.94921875,36568.6484375,3773100,NIFTY ENERGY
2025-07-01,36661.55078125,36702.6484375,36423.6015625,36480.1015625,3494300,NIFTY ENERGY
2025-07-02,36543.30078125,36611.0,36164.44921875,36331.25,3321700,NIFTY ENERGY
2025-07-03,36442.25,36555.25,36276.0,36362.80078125,2944800,NIFTY ENERGY
2025-07-04,36445.3515625,36523.8984375,36291.94921875,36509.6015625,2881700,NIFTY ENERGY
2025-07-07,36553.75,36650.6484375,36421.8984375,36532.3984375,11333000,NIFTY ENERGY
2025-07-08,36553.8515625,36755.25,36415.6484375,36605.8515625,9373200,NIFTY ENERGY
2025-07-09,36648.8515625,36737.69921875,36452.55078125,36517.5,6247800,NIFTY ENERGY
2025-07-10,36591.55078125,36630.1484375,36335.8984375,36447.6484375,5356400,NIFTY ENERGY
2025-07-11,36432.1015625,36488.6484375,36039.69921875,36097.8515625,6815700,NIFTY ENERGY
2025-07-14,36159.75,36289.69921875,36035.1484375,36201.05078125,12508800,NIFTY ENERGY
2025-07-15,36237.94921875,36431.6015625,36180.5,36308.5,6831700,NIFTY ENERGY
2025-07-16,36297.94921875,36388.6484375,36199.75,36350.8984375,5302400,NIFTY ENERGY
2025-07-17,36426.8984375,36537.8515625,36330.05078125,36438.25,3188300,NIFTY ENERGY
2025-07-18,36502.1484375,36590.0,36144.0,36231.6484375,3760500,NIFTY ENERGY
2025-07-21,36210.6484375,36282.30078125,35966.44921875,36248.55078125,2764000,NIFTY ENERGY
2025-07-22,36296.55078125,36338.6484375,36090.69921875,36198.5,2596600,NIFTY ENERGY
2025-07-23,36276.94921875,36340.5,36171.3984375,36302.94921875,2510300,NIFTY ENERGY
2025-07-24,36319.6015625,36359.19921875,35950.3984375,36048.3515625,2056500,NIFTY ENERGY
2025-07-25,35967.80078125,36009.69921875,35214.80078125,35250.5,2564800,NIFTY ENERGY
2025-07-28,35244.1015625,35515.55078125,34986.25,35021.55078125,2698300,NIFTY ENERGY
2025-07-29,34940.3515625,35447.6015625,34901.75,35410.69921875,2499200,NIFTY ENERGY
2025-07-30,35541.75,35619.8984375,35333.3984375,35422.05078125,2333000,NIFTY ENERGY
2025-07-31,35062.8515625,35321.19921875,35010.69921875,35116.1484375,2663900,NIFTY ENERGY
2025-08-01,35183.30078125,35283.19921875,34826.30078125,34889.0,4934500,NIFTY ENERGY
2025-08-04,34932.30078125,35025.6015625,34685.0,34923.44921875,2791100,NIFTY ENERGY
2025-08-05,34957.30078125,35062.30078125,34739.80078125,34914.3984375,2608100,NIFTY ENERGY
2025-08-06,34932.94921875,34947.19921875,34617.69921875,34683.3515625,2947400,NIFTY ENERGY
2025-08-07,34504.5,34660.6484375,34114.3515625,34613.80078125,3093000,NIFTY ENERGY
2025-08-08,34635.55078125,34714.8515625,34340.05078125,34391.94921875,2620800,NIFTY ENERGY
2025-08-11,34426.19921875,34640.19921875,34329.8515625,34610.3515625,2274100,NIFTY ENERGY
2025-08-12,34661.05078125,34881.6015625,34635.69921875,34741.44921875,2889200,NIFTY ENERGY
2025-08-13,34872.55078125,34944.6015625,34636.1015625,34739.3515625,3238100,NIFTY ENERGY
2025-08-14,34780.94921875,34804.5,34419.0,34469.05078125,2219900,NIFTY ENERGY
2025-08-18,34812.69921875,34822.5,34364.55078125,34483.19921875,3652300,NIFTY ENERGY
2025-08-19,34561.5,34789.69921875,34499.25,34768.1015625,2905200,NIFTY ENERGY
2025-08-20,34766.6015625,34939.75,34766.19921875,34847.8515625,2353200,NIFTY ENERGY
2025-08-21,34906.75,34987.05078125,34658.69921875,34681.6015625,2273700,NIFTY ENERGY
2025-08-22,34687.25,34729.8515625,34477.8984375,34507.6015625,2056300,NIFTY ENERGY
2025-08-25,34576.94921875,34611.75,34441.19921875,34494.3515625,1883000,NIFTY ENERGY
2025-08-26,34395.25,34471.69921875,33909.30078125,33955.94921875,3052900,NIFTY ENERGY
2025-08-28,33994.6015625,34006.1015625,33616.0,33682.8515625,2615600,NIFTY ENERGY
2025-08-29,33689.94921875,33862.80078125,33481.8515625,33638.6484375,3047000,NIFTY ENERGY
2025-09-01,33785.25,34200.25,33727.19921875,34155.30078125,2142800,NIFTY ENERGY
2025-09-02,34287.44921875,34720.3984375,34248.5,34490.5,2359900,NIFTY ENERGY
2025-09-03,34571.05078125,34715.3984375,34562.55078125,34626.6015625,2164200,NIFTY ENERGY
2025-09-04,34788.3984375,34803.1484375,34246.8515625,34284.69921875,2030300,NIFTY ENERGY
2025-09-05,34357.8515625,34441.75,34104.25,34297.8984375,2008500,NIFTY ENERGY
2025-09-08,34429.55078125,34552.25,34272.75,34290.6484375,1556200,NIFTY ENERGY
2025-09-09,34369.75,34402.44921875,34201.19921875,34249.6484375,2261300,NIFTY ENERGY
2025-09-10,34401.3515625,34598.55078125,34384.1484375,34522.1015625,2214700,NIFTY ENERGY
2025-09-11,34595.44921875,34992.6484375,34525.0,34826.69921875,3281900,NIFTY ENERGY
2025-09-12,34918.19921875,35021.8515625,34830.3984375,34940.30078125,2002700,NIFTY ENERGY
2025-09-15,34976.19921875,35201.69921875,34973.05078125,35129.0,2130400,NIFTY ENERGY
2025-09-16,35218.55078125,35474.94921875,35159.6484375,35441.1015625,3035700,NIFTY ENERGY
2025-09-17,35620.6015625,35648.19921875,35457.8515625,35568.05078125,2350300,NIFTY ENERGY
2025-09-18,35657.69921875,35669.05078125,35278.30078125,35442.1015625,1881200,NIFTY ENERGY
2025-09-19,35596.1484375,35814.6484375,35583.05078125,35745.75,4527000,NIFTY ENERGY
2025-09-22,35804.30078125,36182.1015625,35789.1484375,35992.6484375,4385600,NIFTY ENERGY
2025-09-23,36107.6484375,36142.3984375,35761.69921875,35826.19921875,4382800,NIFTY ENERGY
2025-09-24,35822.6015625,35844.3984375,35482.3984375,35506.69921875,3523300,NIFTY ENERGY
2025-09-25,35528.05078125,35736.1484375,35217.25,35255.55078125,3747300,NIFTY ENERGY
2025-09-26,35272.1484375,35285.55078125,34775.1484375,34830.0,2730800,NIFTY ENERGY
2025-09-29,34994.3984375,35265.80078125,34952.75,35069.1484375,3249400,NIFTY ENERGY
